asset,asset_class,fast,slow,mode,is_start,split,oos_end,is_bars,oos_bars,is_sharpe,oos_sharpe,is_calmar,oos_calmar,is_max_dd,oos_max_dd,is_cagr,oos_cagr,oos_vol,bh_is_sharpe,bh_oos_sharpe,oos_beats_bh
etf/QQQ,etf,150,710,ls,2011-10-25,2016-03-18,2019-02-22,1105,737,1.0505191368948226,1.106394803018092,1.047214841488194,0.8213916899593516,-0.16104390898058651,-0.22796653616378065,0.16864757161574406,0.18724981839374744,0.1679436332311257,1.0505191368948226,1.106394803018092,False
etf/QQQ,etf,162,678,ls,2011-09-09,2016-03-01,2019-02-22,1124,750,1.0908939948077239,1.1296261326187682,1.1251242718324443,0.8370458749771671,-0.16104390898058651,-0.22796653616378057,0.18119441082483284,0.19081844872872572,0.16700970791613104,1.0908939948077239,1.1296261326187682,False
etf/QQQ,etf,174,698,ls,2011-10-07,2016-03-11,2019-02-22,1112,742,1.1008230229677491,1.1249744698704272,1.1186030001472416,0.8351815967197533,-0.16104390898058651,-0.22796653616378065,0.1801441997411234,0.19039345567193772,0.1674483964197657,1.1008230229677491,1.1249744698704272,False
etf/QQQ,etf,200,400,ls,2010-08-04,2015-09-21,2019-02-22,1291,861,1.0931430435083167,0.9671800623608128,1.151788594961668,0.7268683222545897,-0.16099271262161394,-0.22796653616378057,0.18542957026951631,0.16570165367155745,0.174295385727162,1.0931430435083167,0.9671800623608128,False
etf/QQQ,etf,200,600,ls,2011-05-19,2016-01-14,2019-02-22,1171,781,0.876599642517954,1.0927928950634447,0.9144974212671105,0.8284715215567933,-0.16099271262161394,-0.22796653616378057,0.14722742053526294,0.18886378307963902,0.17189237184874556,0.876599642517954,1.0927928950634447,False
etf/SHY,etf,5,20,ls,2009-01-30,2015-02-12,2019-02-22,1519,1013,-2.0497745994879577,-2.1724122645343322,-0.17290600439761125,-0.22303434876777428,-0.13343517896574109,-0.10230738439926433,-0.02307174364104647,-0.02281806085362427,0.010598925416387107,0.9098751112622135,0.8336613141353596,False
etf/SHY,etf,5,35,ls,2009-02-23,2015-02-23,2019-02-22,1510,1007,-1.9573268228868712,-1.3914545512692267,-0.17271993165830646,-0.19713409894728978,-0.12620213403958766,-0.07037153425546736,-0.021797623966450012,-0.013872628996989895,0.010003467984356803,0.9358519911005502,0.8259091217522031,False
etf/SHY,etf,8,21,ls,2009-02-02,2015-02-12,2019-02-22,1518,1013,-1.8743985762889435,-1.8921353365011717,-0.17076786443003372,-0.21173443023108,-0.12378615069922413,-0.09218994081939946,-0.021138696600920832,-0.01951978459243253,0.010389380028111234,0.8958784786594558,0.8336613141353596,False
etf/SHY,etf,9,21,ls,2009-02-02,2015-02-12,2019-02-22,1518,1013,-1.588446897180833,-1.6320128514125574,-0.1684823120246892,-0.20408274497551732,-0.10537777513218538,-0.08105805340362171,-0.01775429119028839,-0.016542550040983192,0.010188944775075516,0.8958784786594558,0.8336613141353596,False
etf/SHY,etf,10,20,ls,2009-01-30,2015-02-12,2019-02-22,1519,1013,-1.5523933487550325,-1.6627172529400973,-0.16944281291233076,-0.20475963876002468,-0.10229913782310102,-0.08194922019590795,-0.017333853671252446,-0.01677989272397983,0.010146205297181448,0.9098751112622135,0.8336613141353596,False
etf/SHY,etf,10,30,ls,2009-02-13,2015-02-19,2019-02-22,1513,1009,-1.231643971652388,-0.9435228830782051,-0.16838317884018003,-0.1736447912329032,-0.07887855516171427,-0.05351221413121466,-0.01328182186044994,-0.009292117251225182,0.009842880632184671,0.9429448797064884,0.834511412155229,False
etf/SHY,etf,10,100,ls,2009-05-27,2015-03-31,2019-02-22,1471,981,-0.5921445964143609,0.11121910182033966,-0.13262868337849668,0.04397231670522678,-0.04559140198483131,-0.022556392088492017,-0.006046727618627957,0.0009918568166424426,0.009302284732574977,1.0308580373306773,0.7767142388492209,False
etf/SHY,etf,12,26,ls,2009-02-09,2015-02-17,2019-02-22,1515,1011,-1.2386654091256384,-1.0331788326741635,-0.17114033314875302,-0.18009003939278004,-0.07872242100760979,-0.056190992839844835,-0.013472581357518732,-0.010119438114047077,0.009797743941192238,0.9477761425158362,0.8476644851116645,False
etf/SHY,etf,13,48,ls,2009-03-12,2015-03-02,2019-02-22,1502,1002,-1.4421093288422004,-0.7622844548872799,-0.17234555908583532,-0.16439300600543091,-0.08896491981278169,-0.04537985714540643,-0.015332708844160369,-0.007460131128230397,0.009760646737746992,0.9623617580392726,0.8468650977765171,False
etf/SHY,etf,20,50,ls,2009-03-16,2015-03-03,2019-02-22,1501,1001,-1.3146027133675027,-0.46276322508874324,-0.17306341866845742,-0.11818622543683284,-0.08066952561653588,-0.03791521541642844,-0.013960943885560401,-0.004481056196692092,0.00960533669261415,0.9685314421583336,0.8538996934422667,False
etf/SHY,etf,20,60,ls,2009-03-30,2015-03-09,2019-02-22,1495,997,-1.167743935290502,0.10821175397533812,-0.17161646244203427,0.03859999954617678,-0.07140814657327729,-0.02518908114973834,-0.01225481350444812,0.0009722985209485099,0.009387586214604593,0.9208988730925853,0.8575835257875077,False
etf/SHY,etf,20,100,ls,2009-05-27,2015-03-31,2019-02-22,1471,981,-0.3708761322550199,0.3357829834952282,-0.11968240084167751,0.17632689580244548,-0.031336272071066026,-0.017386569113765207,-0.003750400274893188,0.0030657197604848944,0.009243246103833053,1.0308580373306773,0.7767142388492209,False
etf/SHY,etf,21,55,ls,2009-03-23,2015-03-05,2019-02-22,1498,999,-1.1759688558852026,-0.11233589852457485,-0.16839227439054222,-0.03886250264454088,-0.07285313912318508,-0.028532888789159345,-0.01226790579344373,-0.001108859466025096,0.00947701600935764,0.9476066090554455,0.8386380822717129,False
etf/SHY,etf,30,90,ls,2009-05-12,2015-03-25,2019-02-22,1477,985,-0.2074715127994441,0.2565510537674099,-0.06514026233785873,0.11894928724821108,-0.03277761192623336,-0.0197126527269754,-0.0021351422396833682,0.0023448059916452283,0.009297369622373288,0.992565367098414,0.7969446643117315,False
etf/SHY,etf,30,200,ls,2009-10-16,2015-05-28,2019-02-22,1411,941,0.6985134847683929,-0.01638254826318939,0.3511429458912106,-0.008155688770960777,-0.017493896306756435,-0.024079040593767833,0.006142858284269823,-0.00019638116098610105,0.009332800987199817,1.0480303216325857,0.7911456425783149,False
etf/SHY,etf,40,100,ls,2009-05-27,2015-03-31,2019-02-22,1471,981,0.05629386770734019,0.4019550435724108,0.019768903717405542,0.2816908807281498,-0.025556193736469914,-0.0129713387627401,0.0005052179333596363,0.0036539078402994477,0.009178525749653823,1.0308580373306773,0.7767142388492209,False
etf/SHY,etf,50,150,ls,2009-08-06,2015-04-29,2019-02-22,1441,961,0.6961419742469264,0.07143004283194274,0.5175318075814851,0.029548641678924504,-0.01210905308995402,-0.021096809937608974,0.006266820133744072,0.0006233820774147812,0.009333662157174506,1.1777264178323938,0.7769309357698292,False
etf/SHY,etf,50,200,ls,2009-10-16,2015-05-28,2019-02-22,1411,941,0.8944576293839631,0.2595994673668785,0.902843615713419,0.14515497142478778,-0.008654922393523194,-0.01618038670872808,0.007814041427487518,0.0023486635703474407,0.009199522873889983,1.0480303216325857,0.7911456425783149,False
etf/SHY,etf,60,120,ls,2009-06-24,2015-04-13,2019-02-22,1459,973,0.5160729282928964,0.19290277567068453,0.31210450613513235,0.10188978710836147,-0.015340874648845522,-0.016908327569903906,0.0047879561059589034,0.0017227858964559478,0.009139478927211023,1.1498221733530392,0.7697555878544472,False
etf/SHY,etf,60,132,ls,2009-07-13,2015-04-20,2019-02-22,1452,968,0.627603784311416,0.041260663717171714,0.37496179148106384,0.015591914544532749,-0.015328830565855529,-0.021799473763617072,0.005747725770282879,0.00033989553203810107,0.009278586499686374,1.0558204300230114,0.7624355311839719,False
etf/SHY,etf,60,180,ls,2009-09-18,2015-05-15,2019-02-22,1423,949,0.9235181497050807,0.17399555539374903,0.9038823219077141,0.07721610682864227,-0.009027940539991338,-0.02039561060296539,0.008160195857332153,0.0015748696471539645,0.009291976739887037,1.0896090112040178,0.7719016545115612,False
etf/SHY,etf,60,400,ls,2010-08-04,2015-09-21,2019-02-22,1291,861,0.8376386575946025,0.561759361305984,0.8220476677316936,0.3405301090672275,-0.008061488447616678,-0.014879732795583587,0.006626927776809281,0.005066997031771281,0.00907032723532862,0.8376386575946025,0.8193513112681502,False
etf/SHY,etf,62,758,ls,2012-01-04,2016-04-15,2019-02-22,1076,718,0.7461663415306368,0.7675598724991353,0.7745317851845143,0.6310090976085735,-0.0071133718582664,-0.01073528662161803,0.00550953260406436,0.006774063523676584,0.008846718324286828,0.7461663415306368,0.7675598724991353,False
etf/SHY,etf,74,758,ls,2012-01-04,2016-04-15,2019-02-22,1076,718,0.7461663415306368,0.7675598724991353,0.7745317851845143,0.6310090976085735,-0.0071133718582664,-0.01073528662161803,0.00550953260406436,0.006774063523676584,0.008846718324286828,0.7461663415306368,0.7675598724991353,False
etf/SHY,etf,80,144,ls,2009-07-29,2015-04-24,2019-02-22,1444,964,0.7608517229485975,0.14158888996837177,0.5945522319658938,0.06052384577335067,-0.011615855251970545,-0.020842036434074777,0.006906232666251837,0.0012614401987384974,0.009202312931793695,1.162945734625496,0.7618526554587104,False
etf/SHY,etf,80,300,ls,2010-03-12,2015-07-24,2019-02-22,1351,901,1.030012151417799,0.5043790723056463,1.0572438953103371,0.2908941631764512,-0.008061488447616685,-0.015810991176317055,0.008522959448357547,0.004599325047225004,0.009181436349109036,1.030012151417799,0.8218291959034487,False
etf/SHY,etf,100,200,ls,2009-10-16,2015-05-28,2019-02-22,1411,941,1.0480303216325857,0.24312511507309195,1.056552622079692,0.10121807441144551,-0.008654922393523194,-0.021855682514429493,0.009144380948773173,0.002212190099058453,0.009265330894962146,1.0480303216325857,0.7911456425783149,False
etf/SHY,etf,100,250,ls,2009-12-29,2015-06-25,2019-02-22,1381,921,1.0985692700138034,0.49765747436568447,1.1415336431168854,0.27975488304466184,-0.008061488447616675,-0.016283381546403373,0.009202460276552549,0.004555355500085681,0.009218172144550472,1.0985692700138034,0.8200773565234941,False
etf/SHY,etf,100,300,ls,2010-03-12,2015-07-24,2019-02-22,1351,901,1.030012151417799,0.42677280678985957,1.0572438953103371,0.20977037790957295,-0.008061488447616685,-0.018399423071902603,0.008522959448357547,0.003859653931111125,0.00912389281223627,1.030012151417799,0.8218291959034487,False
etf/SHY,etf,100,400,ls,2010-08-04,2015-09-21,2019-02-22,1291,861,0.8376386575946025,0.3581360407160403,0.8220476677316936,0.1637076682322623,-0.008061488447616678,-0.01966014148338898,0.006626927776809281,0.0032185159193619806,0.00908764240175831,0.8376386575946025,0.8193513112681502,False
etf/SHY,etf,116,378,ls,2010-07-02,2015-09-08,2019-02-22,1304,870,0.8612844555126411,0.3850811444831255,0.8401049703363355,0.17986845447934813,-0.00806148844761668,-0.019426553111228435,0.006772496513151722,0.0034942240839776306,0.009167229328770461,0.8612844555126411,0.830082133494527,False
etf/SHY,etf,120,398,ls,2010-08-02,2015-09-18,2019-02-22,1292,862,0.8478223290377291,0.41445523075649715,0.8328720503221083,0.21376790147568808,-0.008061488447616678,-0.017395832538645354,0.006714188412014493,0.003718670616208709,0.009054646094307851,0.8478223290377291,0.7992135574774114,False
etf/SHY,etf,134,750,ls,2011-12-21,2016-04-12,2019-02-22,1081,721,0.7436773419441539,0.7740617941772473,0.7705909678887258,0.6360883001593943,-0.0071133718582664,-0.010735286621618031,0.00548150010521393,0.0068285902188689,0.008842326652938142,0.7436773419441539,0.7740617941772473,False
etf/SHY,etf,150,400,ls,2010-08-04,2015-09-21,2019-02-22,1291,861,0.8376386575946025,0.4883510445857089,0.8220476677316936,0.2788180725653203,-0.008061488447616678,-0.015744151956425458,0.006626927776809281,0.004389754102666063,0.00905315234307073,0.8376386575946025,0.8193513112681502,False
etf/SHY,etf,150,500,ls,2010-12-27,2015-11-16,2019-02-22,1231,821,0.8548039071985359,0.523279614467395,1.1030851943156854,0.26631478302765105,-0.005982954900314048,-0.017686644406748397,0.006599708968794904,0.004710214867670417,0.009058595784032255,0.8548039071985359,0.9015569809331163,False
etf/SHY,etf,150,710,ls,2011-10-25,2016-03-18,2019-02-22,1105,737,0.6738546701432194,0.8512383141096517,0.686328880785639,0.7019220995533888,-0.007113371858266407,-0.010735286621618033,0.004882112546096044,0.007535334924753536,0.008865244193532382,0.6738546701432194,0.8512383141096517,False
etf/SHY,etf,162,678,ls,2011-09-09,2016-03-01,2019-02-22,1124,750,0.6147538715608112,0.8537925705072077,0.6182663650265051,0.7082837286227885,-0.007113371858266397,-0.010735286621618038,0.004397958561892201,0.007603628836193963,0.008918668724440925,0.6147538715608112,0.8537925705072077,False
etf/SHY,etf,174,698,ls,2011-10-07,2016-03-11,2019-02-22,1112,742,0.6344272956827246,0.9354372358540213,0.6405575424180155,0.7761912473908922,-0.007113371858266402,-0.010735286621618035,0.004556523995836599,0.008332635513932459,0.00891338471532869,0.6344272956827246,0.9354372358540213,False
etf/SHY,etf,200,400,ls,2010-08-04,2015-09-21,2019-02-22,1291,861,0.8376386575946025,0.5460362934283179,0.8220476677316936,0.310998549467235,-0.008061488447616678,-0.015832392922774153,0.006626927776809281,0.004923851233578079,0.00907065361779998,0.8376386575946025,0.8193513112681502,False
etf/SHY,etf,200,600,ls,2011-05-19,2016-01-14,2019-02-22,1171,781,0.7656815620769298,0.9059381968209393,0.7737597184997249,0.7593645615145052,-0.007113371858266402,-0.010735286621618033,0.005504040606636076,0.008151996218157511,0.009006775945750388,0.7656815620769298,0.9059381968209393,False
etf/SPY,etf,5,20,ls,2009-01-30,2015-02-12,2019-02-22,1519,1013,-0.25660006392164153,-0.6823565292003865,-0.13714653695576873,-0.24024233583996862,-0.43214400758311566,-0.40574332075903136,-0.059267054106211775,-0.09747672313061533,0.13659247029600946,1.0752906618339153,0.7422356383328519,False
etf/SPY,etf,5,35,ls,2009-02-23,2015-02-23,2019-02-22,1510,1007,-0.13972705442184333,-0.31226242475678184,-0.12856719713301526,-0.19177870228938743,-0.30163494890009857,-0.26467096240009885,-0.038780359937445955,-0.05075825370277421,0.13680709700552932,1.2061692547274891,0.7246851182321306,False
etf/SPY,etf,8,21,ls,2009-02-02,2015-02-12,2019-02-22,1518,1013,-0.039299205026962006,-0.5125132339475755,-0.06402493195349501,-0.2166901592458527,-0.34877378482466964,-0.35203643931214307,-0.022330217840562386,-0.07628283209489124,0.13658822301442908,1.0785242322236945,0.7422356383328519,False
etf/SPY,etf,9,21,ls,2009-02-02,2015-02-12,2019-02-22,1518,1013,0.06066428447586961,-0.40226467488507167,-0.015833367500468206,-0.18899068692022356,-0.30836210869623165,-0.3293924483628288,-0.004882410590206759,-0.062252105082425284,0.1365654070047873,1.0785242322236945,0.7422356383328519,False
etf/SPY,etf,10,20,ls,2009-01-30,2015-02-12,2019-02-22,1519,1013,-0.0245520231512637,-0.3828151028670811,-0.05280003552034669,-0.191053814761238,-0.37455083811926804,-0.3124115511492664,-0.019776297556872977,-0.059687418622542975,0.13641300740310716,1.0752906618339153,0.7422356383328519,False
etf/SPY,etf,10,30,ls,2009-02-13,2015-02-19,2019-02-22,1513,1009,-0.016810348739508058,-0.5450290163863786,-0.0548374990559508,-0.22078412866888403,-0.33202249542404755,-0.3647060438172982,-0.018207283279370635,-0.08052130610447802,0.13681685992756806,1.0915617086868863,0.734519774841147,False
etf/SPY,etf,10,100,ls,2009-05-27,2015-03-31,2019-02-22,1471,981,0.2570965089028283,0.15102133811189644,0.0757113674687306,0.06093889883954861,-0.3793927422407063,-0.1863355163331569,0.028724343322755502,0.011355081180041306,0.13705687899100136,1.1071290351862826,0.775783226412143,False
etf/SPY,etf,12,26,ls,2009-02-09,2015-02-17,2019-02-22,1515,1011,0.09457267392568924,-0.557587267184664,0.0036335343269489487,-0.22238067600817185,-0.30381249944534194,-0.3689644630248975,0.0011039131456908084,-0.08205056671046883,0.13672755229707667,1.0374297519854419,0.7326580846239594,False
etf/SPY,etf,13,48,ls,2009-03-12,2015-03-02,2019-02-22,1502,1002,0.27654282726477497,0.04552807458035667,0.1214961921749108,-0.014548921264248492,-0.2713016894605921,-0.21935560802920878,0.032962122200082065,-0.003191387470088313,0.13735394494295247,1.2374393064199032,0.7199588962158302,False
etf/SPY,etf,20,50,ls,2009-03-16,2015-03-03,2019-02-22,1501,1001,0.26505667455692417,0.2605519469880046,0.09875928923831331,0.16426500661022034,-0.3135220479100809,-0.16235493236347534,0.030963214612140005,0.026669234037888154,0.13722425336622487,1.2291257908725701,0.7279507054712969,False
etf/SPY,etf,20,60,ls,2009-03-30,2015-03-09,2019-02-22,1495,997,0.20870591143883996,0.3636874396903385,0.06190916169602552,0.27299930147423107,-0.3395422859485142,-0.15119018331677567,0.0210207782834247,0.0412748144352407,0.13709713214474725,1.2024945184159366,0.7546415826770192,False
etf/SPY,etf,20,100,ls,2009-05-27,2015-03-31,2019-02-22,1471,981,0.09804209858810274,-0.11528073678850803,0.0061906951311286535,-0.10957612338367188,-0.4666095898048269,-0.22733514085563622,0.0028886377157426803,-0.02491050344384162,0.13707147231330774,1.1071290351862826,0.775783226412143,False
etf/SPY,etf,21,55,ls,2009-03-23,2015-03-05,2019-02-22,1498,999,0.3418762968673803,0.3765052510097904,0.14727209902838218,0.28529574776191446,-0.297443874766772,-0.15119018331677567,0.04380518378003775,0.04313391640362044,0.13720735123234543,1.1607569069065822,0.7345224301644765,False
etf/SPY,etf,30,90,ls,2009-05-12,2015-03-25,2019-02-22,1477,985,0.3343739877700196,-0.13961428063398643,0.10255929820566756,-0.10514553763992342,-0.40633575073209055,-0.2674749655700785,0.041673509430956275,-0.02812379906008591,0.13695354633369125,1.0779094054431306,0.779263735639281,False
etf/SPY,etf,30,200,ls,2009-10-16,2015-05-28,2019-02-22,1411,941,0.287928443371421,-0.06168688961794713,0.07653732846905309,-0.07234333363176661,-0.43585365103451323,-0.2494403122666587,0.03335907405366458,-0.018045343731518934,0.13871413233808677,0.9689943920542219,0.7427541718413856,False
etf/SPY,etf,40,100,ls,2009-05-27,2015-03-31,2019-02-22,1471,981,0.6951355716933425,-0.06671924504987484,0.3421247836341786,-0.05551520497495556,-0.3015317368261852,-0.33188790707152305,0.1031614802204967,-0.018424825189784604,0.13716785170477863,1.1071290351862826,0.775783226412143,False
etf/SPY,etf,50,150,ls,2009-08-06,2015-04-29,2019-02-22,1441,961,0.4797070005917385,0.021834604227205165,0.18290800134243268,-0.02370215677080216,-0.3561713395093822,-0.27506738633115346,0.06514658784511812,-0.006519690313355803,0.1380512944781659,1.0379496357623903,0.7481261261759776,False
etf/SPY,etf,50,200,ls,2009-10-16,2015-05-28,2019-02-22,1411,941,0.6459285989540187,-0.3200332750721859,0.31099272553374785,-0.16183275948508902,-0.2986852619545538,-0.3250279760085427,0.09288894369200813,-0.05260017426731578,0.13866594499068202,0.9689943920542219,0.7427541718413856,False
etf/SPY,etf,60,120,ls,2009-06-24,2015-04-13,2019-02-22,1459,973,0.6566337811691061,-0.006817917570737453,0.31603252684593797,-0.039450898340442124,-0.3034258596475004,-0.2628978803293698,0.09589244113480049,-0.010371557550791687,0.13756177260294095,1.1238811918995797,0.755479535886431,False
etf/SPY,etf,60,132,ls,2009-07-13,2015-04-20,2019-02-22,1452,968,0.5695613246759709,0.041345758291964345,0.22255384598773625,-0.014077352652602397,-0.3618971417402618,-0.27005696198184526,0.08054160074626418,-0.003801687090108874,0.13765356723691702,1.138045694730832,0.7515691946128508,False
etf/SPY,etf,60,180,ls,2009-09-18,2015-05-15,2019-02-22,1423,949,0.6685599353753929,-0.25154725841252673,0.33343774189334496,-0.14407867654615283,-0.2909980130109758,-0.30131011586382106,0.09702972035382998,-0.04341236272362731,0.13827462880072808,0.9819699733525308,0.7388248926943666,False
etf/SPY,etf,60,400,ls,2010-08-04,2015-09-21,2019-02-22,1291,861,0.9229396370047881,0.587905094879572,0.7394338729235763,0.3457668659534533,-0.18605476662899303,-0.20798139419592024,0.1375751966643685,0.07191307484775308,0.13326476592423583,0.9229396370047881,0.9830264748939282,False
etf/SPY,etf,62,758,ls,2012-01-04,2016-04-15,2019-02-22,1076,718,1.0904142009855686,1.0385068123207402,1.1030946073307317,0.6743045855445325,-0.13035098702342202,-0.19348912161217147,0.143789470845775,0.13047060195607094,0.1257370330556063,1.0904142009855686,1.0385068123207402,False
etf/SPY,etf,74,758,ls,2012-01-04,2016-04-15,2019-02-22,1076,718,1.0904142009855686,1.0385068123207402,1.1030946073307317,0.6743045855445325,-0.13035098702342202,-0.19348912161217147,0.143789470845775,0.13047060195607094,0.1257370330556063,1.0904142009855686,1.0385068123207402,False
etf/SPY,etf,80,144,ls,2009-07-29,2015-04-24,2019-02-22,1444,964,0.5692041564664486,-0.2181041773133662,0.26315868934867565,-0.13263012402019686,-0.304986611647348,-0.29303586805065884,0.08025987699000964,-0.03886538352192492,0.13794843060913342,1.0666742124942177,0.7370465837215611,False
etf/SPY,etf,80,300,ls,2010-03-12,2015-07-24,2019-02-22,1351,901,0.7452583941843492,0.4648888117787924,0.4311891348182256,0.2930237084323153,-0.25344290076612785,-0.19348912161217138,0.10928182510716807,0.05669689995610971,0.13964226715623984,0.9176205888911909,0.8015021522507169,False
etf/SPY,etf,100,200,ls,2009-10-16,2015-05-28,2019-02-22,1411,941,0.6991488242322081,-0.43556123483715553,0.37240620700484095,-0.19510022616256617,-0.2739259466718945,-0.3467031834916921,0.10201172280029057,-0.06764186951051081,0.1386563167120276,0.9689943920542219,0.7427541718413856,False
etf/SPY,etf,100,250,ls,2009-12-29,2015-06-25,2019-02-22,1381,921,0.6550554927751622,0.4327740858131803,0.2910000467429783,0.2683839298233657,-0.32313442334166,-0.1934891216121714,0.09403213229668839,0.05192937083634568,0.139519268810762,0.9385280673910864,0.7685141667966064,False
etf/SPY,etf,100,300,ls,2010-03-12,2015-07-24,2019-02-22,1351,901,0.9176205888911909,0.40278481741809047,0.7486422839588794,0.22462759046853237,-0.186054766628993,-0.21179870736308284,0.13928846543056564,0.0475758332993191,0.13965232910899852,0.9176205888911909,0.8015021522507169,False
etf/SPY,etf,100,400,ls,2010-08-04,2015-09-21,2019-02-22,1291,861,0.9229396370047881,0.9830264748939282,0.7394338729235763,0.6702136408119967,-0.18605476662899303,-0.19348912161217147,0.1375751966643685,0.12967904865320865,0.13308603103491332,0.9229396370047881,0.9830264748939282,False
etf/SPY,etf,116,378,ls,2010-07-02,2015-09-08,2019-02-22,1304,870,1.0353924100599798,0.9724194284160551,0.8509540411938117,0.6628693007128841,-0.18605476662899303,-0.19348912161217147,0.15832405554631315,0.1282579987386103,0.13326791518625777,1.0353924100599798,0.9724194284160551,False
etf/SPY,etf,120,398,ls,2010-08-02,2015-09-18,2019-02-22,1292,862,0.9177666973561125,0.9944011666717535,0.7344704043125208,0.678803778174068,-0.18605476662899303,-0.19348912161217147,0.1366517196702682,0.1313411467859237,0.1330362932655888,0.9177666973561125,0.9944011666717535,False
etf/SPY,etf,134,750,ls,2011-12-21,2016-04-12,2019-02-22,1081,721,1.1178438555993162,1.06042244058796,1.1366529473011098,0.6897054957823636,-0.1303509870234221,-0.19348912161217147,0.14816383358378143,0.13345051055001678,0.12560669212569311,1.1178438555993162,1.06042244058796,False
etf/SPY,etf,150,400,ls,2010-08-04,2015-09-21,2019-02-22,1291,861,0.9229396370047881,0.9830264748939282,0.7394338729235763,0.6702136408119967,-0.18605476662899303,-0.19348912161217147,0.1375751966643685,0.12967904865320865,0.13308603103491332,0.9229396370047881,0.9830264748939282,False
etf/SPY,etf,150,500,ls,2010-12-27,2015-11-16,2019-02-22,1231,821,0.8641309703498764,0.9278260979220475,0.6888283634172087,0.6232392978615107,-0.18605476662899292,-0.19348912161217147,0.12815980040301989,0.12059002429741018,0.13216192646685673,0.8641309703498764,0.9278260979220475,False
etf/SPY,etf,150,710,ls,2011-10-25,2016-03-18,2019-02-22,1105,737,1.0533084832052515,1.062564965183995,1.126048492655557,0.6888108102015974,-0.13035098702342215,-0.19348912161217147,0.14678153245388859,0.13327739862287524,0.1251563596333562,1.0533084832052515,1.062564965183995,False
etf/SPY,etf,162,678,ls,2011-09-09,2016-03-01,2019-02-22,1124,750,1.0431682890936205,1.1460212597605897,1.1620665760013462,0.7478442808035618,-0.13035098702342204,-0.19348912161217147,0.15147652516870397,0.1446997329953673,0.12475336029427386,1.0431682890936205,1.1460212597605897,False
etf/SPY,etf,174,698,ls,2011-10-07,2016-03-11,2019-02-22,1112,742,1.1112671509985395,1.0938149083447914,1.2154170964550965,0.7099706606222487,-0.13035098702342204,-0.19348912161217147,0.1584308181680636,0.137371599494212,0.12484353891015092,1.1112671509985395,1.0938149083447914,False
etf/SPY,etf,200,400,ls,2010-08-04,2015-09-21,2019-02-22,1291,861,0.9229396370047881,0.9830264748939282,0.7394338729235763,0.6702136408119967,-0.18605476662899303,-0.19348912161217147,0.1375751966643685,0.12967904865320865,0.13308603103491332,0.9229396370047881,0.9830264748939282,False
etf/SPY,etf,200,600,ls,2011-05-19,2016-01-14,2019-02-22,1171,781,0.6990485728676006,1.1483615083133882,0.5566772865994984,0.7766756586864331,-0.18366771453813224,-0.19348912161217147,0.10224364496501871,0.15027829097679263,0.12922697299076175,0.6990485728676006,1.1483615083133882,False
fut_commodity/BRENT_W,fut_commodity,5,20,ls,1990-10-19,2013-01-16,2024-03-28,5125,3417,0.26917903330732373,0.3420905181033789,-0.945794443308941,-0.06373234267540914,-1.0,-0.9593834270769074,-0.945794443308941,-0.06114375333157386,0.8242952690517561,0.6467393659033674,0.4527540275695532,False
fut_commodity/BRENT_W,fut_commodity,5,35,ls,1990-11-09,2013-01-23,2024-03-28,5116,3411,0.3916103914403139,0.3027324879527446,-0.8660939993992414,-0.09746335442571179,-1.0,-0.9445202008177632,-0.8660939993992414,-0.09205610709454613,0.825067067223571,0.6483459020718354,0.4505591583494149,False
fut_commodity/BRENT_W,fut_commodity,8,21,ls,1990-10-22,2013-01-16,2024-03-28,5124,3417,0.31182078114804557,0.45242843458167953,-0.9424904503993133,0.030761819867716873,-1.0,-0.9320699081718027,-0.9424904503993133,0.0286721666193004,0.824207033607323,0.6468025450729913,0.4527540275695532,False
fut_commodity/BRENT_W,fut_commodity,9,21,ls,1990-10-22,2013-01-16,2024-03-28,5124,3417,0.28363722371138356,0.48175463837041727,-0.9446784002024788,0.057290890620920645,-1.0,-0.9398108528652521,-0.9446784002024788,0.053842600775857306,0.8241028735759667,0.6468025450729913,0.4527540275695532,True
fut_commodity/BRENT_W,fut_commodity,10,20,ls,1990-10-19,2013-01-16,2024-03-28,5125,3417,0.2753083728745638,0.4393591424699114,-0.9452809305051157,0.018610590858675693,-1.0,-0.9475426796234748,-0.9452809305051157,0.01763432913160571,0.8241857998360937,0.6467393659033674,0.4527540275695532,False
fut_commodity/BRENT_W,fut_commodity,10,30,ls,1990-11-02,2013-01-21,2024-03-28,5119,3413,0.48146111888290266,0.4449046071613892,-0.8478628792429642,0.022881738418552334,-0.9999999999999999,-0.9426968181723755,-0.8478628792429641,0.02157054200142189,0.8246075138565079,0.6478321429942416,0.45123620833475003,False
fut_commodity/BRENT_W,fut_commodity,10,100,ls,1991-02-14,2013-02-22,2024-03-28,5077,3385,0.42967622351443385,0.22826635849431925,-0.8427385941218211,-0.15150530308733515,-0.9999999999999994,-0.9770586151200282,-0.8427385941218206,-0.14802956161785183,0.8280722459297185,0.6890726062610623,0.4486927534354557,False
fut_commodity/BRENT_W,fut_commodity,12,26,ls,1990-10-29,2013-01-18,2024-03-28,5121,3415,0.4758569075144383,0.5219826149429074,-0.8488549562560551,0.09680370231602686,-0.9999999999999998,-0.9170074212839401,-0.8488549562560549,0.08876971343155797,0.8242498887109835,0.6475995574260731,0.4513688297289247,True
